UID,ParentUID,Episode,Steps,Reward,Epsilon,Loss,Beta,LR,Cause,Stage,Food,QMean,QMax,TDError,GradNorm,ActStraight,ActGentle,ActMedium,ActSharp,ActUturn,ActBoost,NumAgents
20260216-c5ce7e39,20260216-644d8556,1571,318,705.26,0.0800,15.6385,1.00,0.000100,SnakeCollision,4,86,48.5545,130.0813,7.7397,283.4665,0.041,0.176,0.186,0.346,0.198,0.053,5
20260216-c5ce7e39,20260216-644d8556,1572,4,72.82,0.0800,7.2413,1.00,0.000100,SnakeCollision,4,19,46.8698,111.0450,9.2561,117.0566,0.000,0.000,0.000,0.000,1.000,0.000,5
20260216-c5ce7e39,20260216-644d8556,1573,363,761.18,0.0800,6.8752,1.00,0.000100,SnakeCollision,4,84,50.4546,124.2914,8.5645,163.3567,0.050,0.168,0.135,0.408,0.174,0.066,5
20260216-c5ce7e39,20260216-644d8556,1574,215,428.27,0.0800,16.1711,1.00,0.000100,SnakeCollision,4,53,49.9084,129.4028,7.7738,413.3854,0.047,0.158,0.195,0.349,0.205,0.047,5
20260216-c5ce7e39,20260216-644d8556,1575,8,62.60,0.0800,9.2962,1.00,0.000100,SnakeCollision,4,17,47.3672,136.2785,6.9614,159.9578,0.375,0.125,0.250,0.250,0.000,0.000,5
20260216-c5ce7e39,20260216-644d8556,1576,8,9.81,0.0800,12.9699,1.00,0.000100,SnakeCollision,4,7,44.8720,148.2037,5.8848,296.8606,0.000,0.250,0.125,0.250,0.375,0.000,5
20260216-c5ce7e39,20260216-644d8556,1577,73,142.58,0.0800,12.9759,1.00,0.000100,SnakeCollision,4,26,48.2249,136.0301,6.3724,414.6482,0.014,0.164,0.192,0.384,0.192,0.055,5
20260216-c5ce7e39,20260216-644d8556,1578,168,451.30,0.0800,27.0602,1.00,0.000100,SnakeCollision,4,75,51.8798,133.1847,9.3390,583.9511,0.065,0.149,0.196,0.446,0.107,0.036,4
20260216-c5ce7e39,20260216-644d8556,1579,108,434.20,0.0800,3.3001,1.00,0.000100,SnakeCollision,4,69,46.1070,111.6731,7.5506,63.5276,0.046,0.194,0.194,0.454,0.065,0.046,4
20260216-c5ce7e39,20260216-644d8556,1580,65,321.47,0.0800,8.0310,1.00,0.000100,SnakeCollision,4,59,47.7394,114.5132,8.5859,145.7486,0.077,0.215,0.154,0.477,0.062,0.015,4
20260216-c5ce7e39,20260216-644d8556,1581,284,615.47,0.0800,13.2738,1.00,0.000100,SnakeCollision,4,77,40.4652,135.3832,7.2786,241.2415,0.056,0.158,0.109,0.444,0.180,0.053,5
20260216-c5ce7e39,20260216-644d8556,1582,119,383.27,0.0800,7.8089,1.00,0.000100,SnakeCollision,4,63,43.0001,122.7510,7.8731,221.8505,0.025,0.202,0.151,0.479,0.092,0.050,5
20260216-c5ce7e39,20260216-644d8556,1583,165,405.72,0.0800,12.2051,1.00,0.000100,SnakeCollision,4,56,54.5110,124.4105,6.4323,309.5058,0.012,0.182,0.127,0.527,0.109,0.042,5
20260216-c5ce7e39,20260216-644d8556,1584,90,355.79,0.0800,3.8808,1.00,0.000100,SnakeCollision,4,61,53.2564,125.5444,6.9888,66.8985,0.011,0.067,0.067,0.689,0.144,0.022,5
20260216-c5ce7e39,20260216-644d8556,1585,299,594.29,0.0800,12.3083,1.00,0.000100,SnakeCollision,4,70,50.2461,127.2611,7.6699,171.6039,0.050,0.217,0.164,0.318,0.184,0.067,5
20260216-c5ce7e39,20260216-644d8556,1586,92,357.84,0.0800,12.3083,1.00,0.000100,SnakeCollision,4,57,50.2461,127.2611,7.6699,171.6039,0.011,0.163,0.120,0.565,0.087,0.054,5
20260216-c5ce7e39,20260216-644d8556,1587,91,223.12,0.0800,33.2958,1.00,0.000100,SnakeCollision,4,36,42.5907,155.1620,9.3387,1256.3702,0.044,0.143,0.176,0.407,0.143,0.088,5
20260216-c5ce7e39,20260216-644d8556,1588,2,-11.26,0.0800,26.0646,1.00,0.000100,SnakeCollision,4,3,50.0133,123.1498,11.2944,399.7859,0.000,1.000,0.000,0.000,0.000,0.000,5
20260216-c5ce7e39,20260216-644d8556,1589,138,469.81,0.0800,4.9524,1.00,0.000100,SnakeCollision,4,68,49.8378,141.8213,7.5412,81.2801,0.022,0.130,0.145,0.529,0.116,0.058,5
20260216-c5ce7e39,20260216-644d8556,1590,182,437.06,0.0800,4.9524,1.00,0.000100,SnakeCollision,4,63,49.8378,141.8213,7.5412,81.2801,0.049,0.110,0.110,0.533,0.132,0.066,5
20260216-c5ce7e39,20260216-644d8556,1591,138,438.57,0.0800,16.3713,1.00,0.000100,SnakeCollision,4,67,46.2485,120.6815,7.2145,305.9379,0.036,0.101,0.174,0.464,0.109,0.116,5
20260216-c5ce7e39,20260216-644d8556,1592,64,204.16,0.0800,16.5539,1.00,0.000100,SnakeCollision,4,36,46.9855,110.8028,7.4039,246.9924,0.047,0.141,0.062,0.547,0.125,0.078,5
20260216-c5ce7e39,20260216-644d8556,1593,201,461.92,0.0800,14.9761,1.00,0.000100,SnakeCollision,4,67,43.5043,113.6864,8.7932,229.4610,0.030,0.129,0.139,0.423,0.174,0.104,5
20260216-c5ce7e39,20260216-644d8556,1594,294,674.63,0.0800,11.3649,1.00,0.000100,SnakeCollision,4,88,49.7499,117.9182,7.5043,195.3266,0.027,0.163,0.197,0.425,0.122,0.065,5
20260216-c5ce7e39,20260216-644d8556,1595,42,270.15,0.0800,20.3222,1.00,0.000100,SnakeCollision,4,53,48.4408,115.8028,8.2186,289.9345,0.000,0.214,0.167,0.500,0.071,0.048,5
20260216-c5ce7e39,20260216-644d8556,1596,100,243.10,0.0800,18.9297,1.00,0.000100,SnakeCollision,4,37,48.4529,116.7040,7.5590,317.2988,0.100,0.160,0.090,0.380,0.230,0.040,5
20260216-c5ce7e39,20260216-644d8556,1597,499,1056.34,0.0800,25.3554,1.00,0.000100,SnakeCollision,4,114,50.0346,120.3623,8.2121,509.4631,0.100,0.174,0.158,0.321,0.204,0.042,5
20260216-c5ce7e39,20260216-644d8556,1598,435,921.35,0.0800,25.1768,1.00,0.000100,SnakeCollision,4,108,52.1512,142.9344,7.7901,482.5056,0.060,0.140,0.156,0.464,0.124,0.055,5
20260216-c5ce7e39,20260216-644d8556,1599,434,788.66,0.0800,25.1768,1.00,0.000100,SnakeCollision,4,86,52.1512,142.9344,7.7901,482.5056,0.044,0.164,0.150,0.454,0.129,0.060,5
20260216-c5ce7e39,20260216-644d8556,1600,528,1013.69,0.0800,10.9591,1.00,0.000100,SnakeCollision,4,104,49.8715,135.3701,6.8183,170.1843,0.064,0.153,0.180,0.371,0.159,0.072,5
20260216-c5ce7e39,20260216-644d8556,1601,177,534.42,0.0800,2.0059,1.00,0.000100,SnakeCollision,4,76,51.4059,148.5306,10.0156,22.7916,0.045,0.113,0.164,0.503,0.090,0.085,5
20260216-c5ce7e39,20260216-644d8556,1602,208,507.78,0.0800,19.5621,1.00,0.000100,SnakeCollision,4,74,57.3723,133.7509,8.2837,476.6222,0.043,0.178,0.173,0.365,0.163,0.077,5
20260216-c5ce7e39,20260216-644d8556,1603,62,140.83,0.0800,9.3259,1.00,0.000100,SnakeCollision,4,25,51.8121,137.5886,8.3653,143.5906,0.065,0.065,0.177,0.468,0.129,0.097,5
20260216-c5ce7e39,20260216-644d8556,1604,102,323.79,0.0800,3.9073,1.00,0.000100,SnakeCollision,4,54,49.8442,126.7921,8.9788,76.7719,0.029,0.147,0.216,0.343,0.235,0.029,5
20260216-c5ce7e39,20260216-644d8556,1605,414,843.15,0.0800,21.1199,1.00,0.000100,SnakeCollision,4,91,47.2921,139.3727,8.3269,643.2792,0.063,0.087,0.157,0.519,0.106,0.068,5
20260216-c5ce7e39,20260216-644d8556,1606,207,516.94,0.0800,8.1944,1.00,0.000100,SnakeCollision,4,73,57.5581,182.4313,7.7720,129.1057,0.097,0.106,0.159,0.483,0.077,0.077,5
20260216-c5ce7e39,20260216-644d8556,1607,671,1212.39,0.0800,25.4514,1.00,0.000100,SnakeCollision,4,114,54.9228,121.5898,9.1494,555.8167,0.064,0.174,0.180,0.350,0.142,0.089,5
20260216-c5ce7e39,20260216-644d8556,1608,237,425.60,0.0800,47.3738,1.00,0.000100,SnakeCollision,4,51,59.7344,147.4900,9.7639,1160.6910,0.059,0.101,0.177,0.460,0.127,0.076,5
20260216-c5ce7e39,20260216-644d8556,1609,78,235.77,0.0800,45.6246,1.00,0.000100,SnakeCollision,4,43,50.8829,131.0921,11.1216,492.7062,0.090,0.179,0.141,0.462,0.064,0.064,5
20260216-c5ce7e39,20260216-644d8556,1610,80,370.91,0.0800,28.4834,1.00,0.000100,SnakeCollision,4,68,50.4715,134.4006,9.0486,394.6356,0.062,0.237,0.163,0.438,0.087,0.013,5
20260216-c5ce7e39,20260216-644d8556,1611,2,-19.09,0.0800,12.4143,1.00,0.000100,SnakeCollision,4,1,56.9639,110.1095,8.9279,228.8334,0.000,0.500,0.000,0.500,0.000,0.000,5
20260216-c5ce7e39,20260216-644d8556,1612,689,1469.73,0.0800,12.4143,1.00,0.000100,SnakeCollision,4,151,56.9639,110.1095,8.9279,228.8334,0.039,0.125,0.138,0.514,0.131,0.054,5
20260216-c5ce7e39,20260216-644d8556,1613,307,714.50,0.0800,7.7782,1.00,0.000100,SnakeCollision,4,89,59.5180,144.9379,8.8160,128.0125,0.059,0.189,0.143,0.427,0.134,0.049,5
20260216-c5ce7e39,20260216-644d8556,1614,582,1020.96,0.0800,5.9723,1.00,0.000100,SnakeCollision,4,97,58.8960,143.3894,6.1831,171.9554,0.100,0.180,0.191,0.318,0.167,0.045,5
20260216-c5ce7e39,20260216-644d8556,1615,42,272.01,0.0800,17.4760,1.00,0.000100,SnakeCollision,4,52,57.8752,131.8872,10.8371,253.8013,0.048,0.071,0.119,0.452,0.190,0.119,5
20260216-c5ce7e39,20260216-644d8556,1616,349,749.11,0.0800,16.9527,1.00,0.000100,SnakeCollision,4,89,60.4416,152.4604,9.8531,251.9768,0.049,0.160,0.158,0.430,0.140,0.063,5
20260216-c5ce7e39,20260216-644d8556,1617,350,655.74,0.0800,7.7102,1.00,0.000100,SnakeCollision,4,78,60.6983,158.1849,10.3825,171.8079,0.083,0.229,0.131,0.389,0.114,0.054,5
20260216-c5ce7e39,20260216-644d8556,1618,626,1170.66,0.0800,7.7102,1.00,0.000100,SnakeCollision,4,104,60.6983,158.1849,10.3825,171.8079,0.056,0.137,0.174,0.423,0.160,0.050,5
20260216-c5ce7e39,20260216-644d8556,1619,44,131.48,0.0800,12.6744,1.00,0.000100,SnakeCollision,4,28,53.5516,136.7917,7.8906,211.2063,0.091,0.227,0.295,0.295,0.068,0.023,5
20260216-c5ce7e39,20260216-644d8556,1620,3,50.43,0.0800,13.6528,1.00,0.000100,SnakeCollision,4,15,54.7689,158.5002,7.3263,282.2555,0.000,0.000,0.333,0.333,0.333,0.000,5
20260216-c5ce7e39,20260216-644d8556,1621,5,83.48,0.0800,18.8016,1.00,0.000100,SnakeCollision,4,21,52.5582,144.2728,9.6366,616.7588,0.600,0.000,0.000,0.200,0.200,0.000,5
20260216-c5ce7e39,20260216-644d8556,1622,3,109.92,0.0800,18.8016,1.00,0.000100,SnakeCollision,4,27,52.5582,144.2728,9.6366,616.7588,0.000,0.000,0.000,0.667,0.000,0.333,5
20260216-c5ce7e39,20260216-644d8556,1623,141,308.91,0.0800,14.0689,1.00,0.000100,SnakeCollision,4,45,57.8066,165.2295,9.7448,492.1418,0.050,0.206,0.184,0.404,0.099,0.057,5
20260216-c5ce7e39,20260216-644d8556,1624,143,333.00,0.0800,14.0689,1.00,0.000100,SnakeCollision,4,48,57.8066,165.2295,9.7448,492.1418,0.063,0.273,0.161,0.294,0.182,0.028,5
20260216-c5ce7e39,20260216-644d8556,1625,141,332.80,0.0800,14.0689,1.00,0.000100,SnakeCollision,4,48,57.8066,165.2295,9.7448,492.1418,0.050,0.234,0.262,0.326,0.113,0.014,5
20260216-c5ce7e39,20260216-644d8556,1626,95,222.15,0.0800,33.2902,1.00,0.000100,SnakeCollision,4,35,55.7171,141.1673,11.3475,362.6295,0.053,0.211,0.105,0.432,0.137,0.063,5
20260216-c5ce7e39,20260216-644d8556,1627,97,241.45,0.0800,9.2892,1.00,0.000100,SnakeCollision,4,38,54.0470,131.4435,8.1314,187.3565,0.072,0.268,0.247,0.278,0.124,0.010,5
20260216-c5ce7e39,20260216-644d8556,1628,97,373.69,0.0800,4.7827,1.00,0.000100,SnakeCollision,4,60,51.8859,127.6778,9.7137,123.3324,0.124,0.278,0.165,0.361,0.031,0.041,5
20260216-c5ce7e39,20260216-644d8556,1629,3,78.38,0.0800,8.8944,1.00,0.000100,SnakeCollision,4,20,53.7624,117.3768,6.1033,289.1834,0.333,0.000,0.000,0.667,0.000,0.000,5
20260216-c5ce7e39,20260216-644d8556,1630,3,34.28,0.0800,10.3356,1.00,0.000100,SnakeCollision,4,12,57.8053,145.0128,7.8278,233.9422,0.000,0.000,0.000,0.667,0.333,0.000,5
20260216-c5ce7e39,20260216-644d8556,1631,294,567.49,0.0800,8.5202,1.00,0.000100,SnakeCollision,4,66,56.3307,144.3282,9.0172,139.0921,0.058,0.241,0.184,0.296,0.146,0.075,5
20260216-c5ce7e39,20260216-644d8556,1632,187,508.22,0.0800,12.5626,1.00,0.000100,SnakeCollision,4,75,53.3628,139.4559,7.9589,289.2071,0.037,0.203,0.128,0.492,0.112,0.027,5
20260216-c5ce7e39,20260216-644d8556,1633,91,261.33,0.0800,31.7837,1.00,0.000100,SnakeCollision,4,44,57.0656,145.4439,10.6249,371.9200,0.055,0.242,0.121,0.385,0.154,0.044,5
20260216-c5ce7e39,20260216-644d8556,1634,91,258.90,0.0800,20.1361,1.00,0.000100,SnakeCollision,4,44,53.4757,147.6201,9.0796,299.8518,0.055,0.253,0.088,0.473,0.055,0.077,5
20260216-c5ce7e39,20260216-644d8556,1635,16,168.06,0.0800,30.5667,1.00,0.000100,SnakeCollision,4,37,64.5776,190.3620,12.6255,316.0957,0.000,0.188,0.250,0.438,0.062,0.062,5
20260216-c5ce7e39,20260216-644d8556,1636,136,404.52,0.0800,13.7972,1.00,0.000100,SnakeCollision,4,66,61.5535,175.1490,9.4710,231.4127,0.044,0.191,0.103,0.500,0.096,0.066,5
20260216-c5ce7e39,20260216-644d8556,1637,33,157.98,0.0800,6.6264,1.00,0.000100,SnakeCollision,4,31,58.0075,122.2130,11.3138,89.5928,0.030,0.394,0.061,0.152,0.303,0.061,5
20260216-c5ce7e39,20260216-644d8556,1638,49,139.55,0.0800,13.7220,1.00,0.000100,SnakeCollision,4,26,57.1600,168.6766,11.1545,295.9716,0.000,0.041,0.143,0.735,0.082,0.000,5
20260216-c5ce7e39,20260216-644d8556,1639,130,450.79,0.0800,11.5281,1.00,0.000100,SnakeCollision,4,75,58.6459,156.5139,7.7291,228.3443,0.031,0.231,0.138,0.423,0.123,0.054,4
20260216-c5ce7e39,20260216-644d8556,1640,57,289.95,0.0800,33.2810,1.00,0.000100,SnakeCollision,4,54,59.2245,125.9891,11.7189,504.7904,0.035,0.140,0.070,0.544,0.175,0.035,4
20260216-c5ce7e39,20260216-644d8556,1641,278,618.37,0.0800,15.7261,1.00,0.000100,SnakeCollision,4,83,52.1568,154.9571,8.7056,325.4195,0.029,0.180,0.137,0.424,0.169,0.061,4
20260216-c5ce7e39,20260216-644d8556,1642,8,16.84,0.0800,31.0202,1.00,0.000100,SnakeCollision,4,7,53.9598,117.1538,10.3505,559.6415,0.250,0.000,0.250,0.500,0.000,0.000,4
20260216-c5ce7e39,20260216-644d8556,1643,242,665.84,0.0800,31.0202,1.00,0.000100,SnakeCollision,4,100,53.9598,117.1538,10.3505,559.6415,0.054,0.178,0.107,0.475,0.124,0.062,4
20260216-c5ce7e39,20260216-644d8556,1644,272,571.78,0.0800,14.1317,1.00,0.000100,SnakeCollision,4,74,58.0626,168.4666,11.4001,311.4684,0.066,0.154,0.151,0.445,0.110,0.074,5
20260216-c5ce7e39,20260216-644d8556,1645,79,279.41,0.0800,14.1317,1.00,0.000100,SnakeCollision,4,50,58.0626,168.4666,11.4001,311.4684,0.038,0.127,0.228,0.468,0.089,0.051,5
20260216-c5ce7e39,20260216-644d8556,1646,227,422.67,0.0800,7.7063,1.00,0.000100,SnakeCollision,4,51,55.6642,140.8245,9.7911,109.6828,0.075,0.233,0.145,0.348,0.106,0.093,5
20260216-c5ce7e39,20260216-644d8556,1647,245,638.18,0.0800,15.6999,1.00,0.000100,SnakeCollision,4,89,60.2518,143.5411,10.1229,340.6214,0.029,0.176,0.196,0.502,0.069,0.029,5
20260216-c5ce7e39,20260216-644d8556,1648,247,775.04,0.0800,11.1799,1.00,0.000100,SnakeCollision,4,96,57.8586,131.4484,11.0663,155.4645,0.008,0.089,0.113,0.648,0.089,0.053,5
20260216-c5ce7e39,20260216-644d8556,1649,16,159.21,0.0800,10.2165,1.00,0.000100,SnakeCollision,4,35,56.1319,120.2953,7.1106,241.0550,0.000,0.125,0.125,0.375,0.188,0.188,5
20260216-c5ce7e39,20260216-644d8556,1650,25,171.48,0.0800,28.3386,1.00,0.000100,SnakeCollision,4,36,58.0513,132.8392,8.7226,579.8179,0.000,0.200,0.200,0.400,0.120,0.080,5
20260216-c5ce7e39,20260216-644d8556,1651,142,413.49,0.0800,28.2287,1.00,0.000100,SnakeCollision,4,64,57.5095,136.3759,9.5628,367.2738,0.042,0.085,0.169,0.451,0.162,0.092,5
20260216-c5ce7e39,20260216-644d8556,1652,481,1093.51,0.0800,28.2287,1.00,0.000100,SnakeCollision,4,125,57.5095,136.3759,9.5628,367.2738,0.067,0.162,0.166,0.426,0.100,0.079,5
20260216-c5ce7e39,20260216-644d8556,1653,122,220.44,0.0800,12.8083,1.00,0.000100,SnakeCollision,4,32,60.1846,139.0356,8.8680,255.0146,0.090,0.156,0.082,0.418,0.156,0.098,5
20260216-c5ce7e39,20260216-644d8556,1654,396,773.08,0.0800,14.2262,1.00,0.000100,SnakeCollision,4,90,55.4480,135.7799,11.8680,145.4706,0.071,0.167,0.134,0.457,0.131,0.040,5
20260216-c5ce7e39,20260216-644d8556,1655,1210,2653.55,0.0800,5.3669,1.00,0.000100,SnakeCollision,4,194,57.2549,168.2314,6.0977,166.7964,0.082,0.145,0.173,0.398,0.143,0.059,5
20260216-c5ce7e39,20260216-644d8556,1656,236,414.56,0.0800,15.3115,1.00,0.000100,SnakeCollision,4,49,56.3842,184.8865,7.2433,398.3730,0.030,0.127,0.165,0.483,0.127,0.068,5
20260216-c5ce7e39,20260216-644d8556,1657,786,1552.30,0.0800,4.5717,1.00,0.000100,SnakeCollision,4,149,54.3756,127.9532,7.8502,94.6044,0.055,0.151,0.190,0.340,0.184,0.080,5
20260216-c5ce7e39,20260216-644d8556,1658,50,124.79,0.0800,10.9790,1.00,0.000100,SnakeCollision,4,24,52.2607,118.6187,11.6578,160.0839,0.000,0.020,0.080,0.720,0.140,0.040,5
20260216-c5ce7e39,20260216-644d8556,1659,137,316.41,0.0800,12.1819,1.00,0.000100,SnakeCollision,4,51,58.3571,129.6364,8.7845,343.6684,0.051,0.080,0.182,0.474,0.146,0.066,5
20260216-c5ce7e39,20260216-644d8556,1660,1043,2092.88,0.0800,17.8303,1.00,0.000100,SnakeCollision,4,167,57.2058,159.8863,9.0710,351.4489,0.075,0.152,0.202,0.328,0.158,0.084,5
20260216-c5ce7e39,20260216-644d8556,1661,113,332.83,0.0800,17.8303,1.00,0.000100,SnakeCollision,4,53,57.2058,159.8863,9.0710,351.4489,0.035,0.142,0.142,0.451,0.133,0.097,5
20260216-c5ce7e39,20260216-644d8556,1662,32,204.38,0.0800,17.8303,1.00,0.000100,SnakeCollision,4,42,57.2058,159.8863,9.0710,351.4489,0.094,0.125,0.375,0.312,0.062,0.031,5
20260216-c5ce7e39,20260216-644d8556,1663,929,1913.19,0.0800,16.9760,1.00,0.000100,SnakeCollision,4,168,59.1366,130.5118,9.3569,242.8826,0.069,0.157,0.170,0.402,0.125,0.078,5
20260216-c5ce7e39,20260216-644d8556,1664,63,325.14,0.0800,6.6064,1.00,0.000100,SnakeCollision,4,59,60.5271,147.0479,8.7754,103.6575,0.016,0.063,0.143,0.635,0.111,0.032,5
20260216-c5ce7e39,20260216-644d8556,1665,64,329.96,0.0800,13.4193,1.00,0.000100,SnakeCollision,4,59,53.9385,137.6422,8.7297,186.0059,0.047,0.188,0.250,0.391,0.062,0.062,5
20260216-c5ce7e39,20260216-644d8556,1666,110,458.52,0.0800,6.0590,1.00,0.000100,SnakeCollision,4,72,60.2215,139.2625,6.5564,132.1380,0.055,0.100,0.127,0.636,0.036,0.045,5
20260216-c5ce7e39,20260216-644d8556,1667,174,485.42,0.0800,28.6888,1.00,0.000100,SnakeCollision,4,74,57.4533,137.8136,9.2819,340.3869,0.115,0.086,0.132,0.534,0.069,0.063,5
20260216-c5ce7e39,20260216-644d8556,1668,174,483.38,0.0800,5.7009,1.00,0.000100,SnakeCollision,4,75,54.7388,117.9934,8.4992,104.0689,0.069,0.195,0.126,0.460,0.109,0.040,5
20260216-c5ce7e39,20260216-644d8556,1669,215,357.70,0.0800,11.3029,1.00,0.000100,SnakeCollision,4,42,51.6097,182.6666,9.4884,195.8364,0.107,0.158,0.205,0.279,0.191,0.060,5
20260216-c5ce7e39,20260216-644d8556,1670,412,577.73,0.0800,13.1867,1.00,0.000100,Wall,4,79,49.5058,141.7646,8.7635,227.3428,0.058,0.124,0.136,0.308,0.318,0.056,5
20260216-c5ce7e39,20260216-644d8556,1671,308,712.11,0.0800,11.7586,1.00,0.000100,SnakeCollision,4,90,49.2318,126.7249,9.0254,198.1261,0.107,0.136,0.133,0.477,0.094,0.052,5
20260216-c5ce7e39,20260216-644d8556,1672,6,4.08,0.0800,6.3757,1.00,0.000100,SnakeCollision,4,6,58.0046,130.6342,7.9555,205.3913,0.000,0.500,0.000,0.500,0.000,0.000,5
20260216-c5ce7e39,20260216-644d8556,1673,420,815.47,0.0800,6.2742,1.00,0.000100,SnakeCollision,4,83,52.2846,148.0856,5.9832,169.2198,0.088,0.171,0.198,0.369,0.136,0.038,5
